x,y,"f(x,y)","f*(x,y)"
-49.33,-4.82,-0.009168472821126095,2
9.89,-40.05,2.5886607711704954,2
-13.6,-36.0,0.8623495629340003,2
29.97,-15.17,3.0620988982307713,2
-13.69,8.96,0.19806779653697548,2
20.4,11.76,3.1312930947728423,2
47.15,16.64,4.0106614220656,2
36.8,-20.5,3.3605218716861094,2
19.08,-34.42,1.732728584839728,2
-12.08,22.44,2.008322839803799,2
24.89,-16.49,2.320567525183245,2
24.3,38.7,2.233775931581411,2
28.48,-21.97,1.8599600549336865,2
49.49,19.36,1.3044353084202256,2
26.84,8.57,1.538323700324503,2
13.71,48.83,2.952619870284482,2
49.67,-4.53,0.10268251158365871,2
-47.27,41.81,1.5101200959237584,2
5.25,-16.53,1.782751250687556,2
-36.6,-35.92,1.086502070447479,2
6.03,17.78,2.2396733070566963,2
16.42,-30.48,3.222662379940303,2
-15.29,-16.18,2.155167864105715,2
-42.38,6.07,4.0424934814735,2
-15.27,-8.66,0.2330646748250389,2
-15.67,-18.05,3.2015309853541547,2
-41.36,25.86,2.3747666660228903,2
-6.07,-13.05,0.7208141341619643,2
-35.91,-35.27,2.8939174831261143,2
16.71,15.09,2.5420961214351565,2
-3.79,16.86,2.5953410347625474,2
-40.61,-16.48,1.6562849376066056,2
26.71,-36.11,1.8498998241645872,2
45.0,0.33,3.941459247952327,2
38.4,-39.82,2.5536488438702265,2
-33.7,23.02,1.702579179996322,2
18.6,19.74,2.4135641270609947,2
-30.66,-11.44,2.96547480942699,2
29.42,32.69,0.91146545344474,2
-24.84,44.84,3.491545713107893,2
32.89,-38.57,3.076081533137306,2
-35.39,-48.17,3.2777617870067397,2
-48.95,40.28,2.689878643037787,2
-14.56,44.88,2.16456358345919,2
46.14,1.34,2.5099273219824663,2
30.01,28.36,1.7912699611600091,2
-35.15,44.16,3.4898707768932518,2
31.14,-14.22,1.6827383762642536,2
41.99,11.47,3.4958090041384704,2
3.87,47.73,0.12206354311663015,2
-11.01,7.06,4.062119482890854,2
22.27,44.53,0.7389144716802793,2
-16.04,-47.85,0.7165508391176947,2
19.92,20.46,0.7653920560042409,2
47.73,-29.94,1.5243745497834507,2
-34.49,-15.96,3.240114127809983,2
-20.23,13.17,0.1347350507392382,2
-25.31,21.45,-0.013040217922785313,2
25.6,-35.58,4.009253133316767,2
-15.73,30.85,3.5542384469225183,2
32.77,-47.88,1.1138931083238777,2
-6.31,46.65,2.1346164513277293,2
-49.02,-30.18,3.471248947871086,2
-15.23,28.1,2.8045587909026737,2
-30.79,-45.29,1.0244668596285853,2
37.94,8.12,1.1337476264724557,2
47.87,12.59,1.2253063137950768,2
-42.1,34.07,0.6984549789278907,2
-6.61,-40.88,2.110013676402201,2
33.71,-5.77,2.3331098338735443,2
-0.98,9.23,0.4039785351120935,2
-10.22,27.7,2.392826991928243,2
37.06,-3.79,3.549770791037954,2
-1.84,37.92,2.880338932105613,2
-11.04,21.37,0.9982359115603006,2
20.54,22.54,0.8311510606788592,2
-1.26,-41.32,0.017424108376777436,2
-19.84,-37.53,0.746875056897985,2
32.81,36.75,1.1358383487112473,2
-2.47,-23.83,1.9283120231930932,2
-16.62,9.09,2.345578654936013,2
-46.14,9.5,1.7520503410467434,2
-44.42,-27.62,3.716795774673689,2
24.05,-13.08,1.7432613986613712,2
37.56,10.58,-0.08123015028344494,2
10.42,14.72,0.3137710072833648,2
-29.16,-28.46,1.6651770801875152,2
-18.55,30.75,0.2655144158246445,2
-35.36,22.17,0.3098670887600381,2
8.99,4.26,1.0036873429323445,2
16.23,27.96,3.2613290910130797,2
-37.84,-37.54,3.7486151264612397,2
46.86,-31.97,3.3003471812048506,2
27.49,-7.77,3.423335117337402,2
-14.42,-26.97,1.8011046968613216,2
-32.17,16.82,1.8299928487777999,2
11.63,-3.33,1.5970108034999184,2
43.65,-36.82,2.3693772020365267,2
41.67,10.56,0.5719722232555278,2
-9.83,47.2,1.6744995115514887,2
1.24,16.57,0.8257065400400911,2
15.35,-49.78,3.170772888025999,2
40.65,-2.91,3.086120128236219,2
-3.64,-21.61,2.5792345897139777,2
15.05,25.35,3.336638167772578,2
-35.5,0.1,2.9674727319343353,2
-7.91,-10.9,0.41099633749867004,2
23.87,-13.84,1.3250995057046553,2
-42.8,46.72,0.8658801155316462,2
9.64,11.35,1.97891277422408,2
36.28,-28.77,2.0588294032091503,2
22.68,10.09,1.8465905568443213,2
39.96,22.3,1.5868055855240675,2
28.25,-16.41,0.5631314029489463,2
-42.99,46.03,1.649056151437571,2
24.25,-33.19,1.9755499612797578,2
16.53,4.09,2.7335301764456874,2
-11.57,-39.42,0.7074104599357263,2
3.97,48.41,0.10912513819173131,2
-6.4,24.82,1.5587379140771396,2
-6.92,10.26,2.8729686887069628,2
43.49,28.35,2.0048905529290115,2
15.36,18.77,2.3061931893448593,2
0.23,-16.4,2.5432231985049447,2
46.98,-23.62,3.1116170321442516,2
25.27,46.44,3.900755834618836,2
-6.04,9.21,0.6111799777031106,2
-37.57,7.23,2.347729451103131,2
-5.98,43.51,3.3679568398398754,2
5.71,16.52,1.8019699587784381,2
-1.1,-17.58,0.17890949852385907,2
-17.92,30.54,3.35134226708768,2
42.82,21.57,0.9907778003233105,2
-37.63,-35.57,4.029903675568747,2
12.08,44.15,1.9946318512650298,2
38.36,43.37,1.5017188863085535,2
33.45,24.0,1.0850345153560939,2
-36.73,36.21,3.216528290662551,2
-0.09,-7.5,1.9211610407893467,2
-27.35,16.41,3.459283167889793,2
35.16,20.74,3.2043368603647293,2
4.63,25.95,1.4585592119432675,2
4.57,-26.81,2.284115496315683,2
-38.22,28.76,1.2809942903241835,2
-40.51,-39.29,1.7217528560509732,2
-21.68,-32.28,1.8908634364480106,2
45.2,40.52,1.4775996522406114,2
0.21,2.34,2.333551643012832,2
-38.05,36.2,3.463966218746706,2
-1.36,3.16,3.8561425485580374,2
-6.71,19.97,2.813469525622162,2
26.8,24.33,2.55432637676914,2
-13.19,-20.14,3.77659053247291,2
13.16,34.31,-0.061524881079040306,2
-24.11,18.17,2.082055118742261,2
-25.59,6.64,0.7478432890030224,2
48.05,16.54,2.2225783088420688,2
-21.83,40.61,2.1177522728443705,2
30.3,30.25,1.1299181162844112,2
-0.51,34.36,0.9171514805632237,2
-28.2,-17.88,0.6216251413859384,2
20.57,-0.39,3.631219362394531,2
-15.05,-35.26,3.3769913826277485,2
-14.11,-38.14,3.0157937212651706,2
-32.58,-27.67,0.8479591424424702,2
-28.13,-27.99,3.0525583679116446,2
-41.28,23.95,2.327742723183669,2
30.37,-38.93,2.386806840465994,2
5.53,40.81,2.9535377384411596,2
-22.57,-0.13,1.4622428253480828,2
-43.72,32.0,2.504458330404906,2
-29.67,29.59,2.927965063986709,2
12.6,-21.92,2.488706609275067,2
20.38,-40.23,2.0326131601248085,2
-6.86,-41.59,2.691593439874812,2
0.37,18.57,1.0531902498877144,2
46.41,47.8,0.8144710106044737,2
48.18,24.5,2.0948444822304944,2
31.6,-36.88,1.5071903762163077,2
-20.77,-42.24,3.4850722412909505,2
49.97,26.99,0.5383300739489529,2
39.26,40.14,3.1461666772840697,2
-37.7,-44.46,3.1230315586,2
-32.5,-23.51,3.010130961611872,2
16.62,-38.68,2.3796921352070584,2
-2.39,3.19,2.0717713565100566,2
4.19,-1.32,3.4531404556190664,2
43.64,-19.4,2.0205276444226374,2
-30.09,-49.38,4.060885735737933,2
48.5,9.53,1.7013410403477556,2
-26.38,-12.67,2.0399453058319565,2
-4.61,16.97,2.5890840977914555,2
-19.19,43.67,1.7057420450133538,2
48.11,17.2,2.2787722510010284,2
23.16,22.23,1.0515646421511367,2
-24.74,22.64,1.4584524492944144,2
-38.97,22.65,1.620846638136551,2
-10.8,-16.56,2.9946598573392085,2
43.91,-33.07,2.9375340447695946,2
-41.8,-1.25,0.3966609667966081,2
-18.54,28.57,3.669787559784532,2
-12.76,-48.51,2.8505531315273456,2
45.05,-27.42,1.792294124446222,2
36.16,4.58,1.8493821784266429,2
47.45,46.17,3.9084740075503372,2
5.57,-48.81,0.823053331502446,2
28.6,47.23,1.4724970290252832,2
20.79,19.69,2.4847840801994625,2
-32.96,14.51,3.289499369453144,2
6.63,5.44,3.50803470323904,2
28.35,14.15,3.4200597427954427,2
9.49,-15.91,2.1899560215592757,2
45.32,-20.34,2.232669821284401,2
-8.83,-2.88,3.8570015347590623,2
-35.64,-24.46,2.8730379306887635,2
26.81,32.4,1.4031052012276406,2
36.81,34.96,0.6221891070293857,2
-46.48,33.56,2.7842238457769066,2
-38.36,-32.77,1.3801175257496978,2
-4.31,29.26,2.858643033538799,2
39.34,42.62,3.5943287009112197,2
43.5,-34.46,2.000036957185846,2
-15.69,8.09,0.45273377385894253,2
-14.19,-38.41,1.3087394277860618,2
15.99,29.22,3.746900484488906,2
-5.47,15.57,1.6643732177593977,2
8.07,33.31,3.762776284288713,2
-38.88,17.97,2.568353088680458,2
9.98,-1.33,1.2568673912833457,2
-10.94,-13.51,3.883128688261544,2
16.66,45.52,1.3132932065345968,2
0.76,8.86,1.2623905866990786,2
-5.91,-47.64,1.2991871539237505,2
-1.6,28.08,2.532467881597927,2
-3.2,44.37,1.4980983474851326,2
-28.47,48.38,3.290038276414387,2
-36.54,-26.9,1.2536279440671896,2
8.43,47.24,1.1195973072186058,2
-49.83,-11.43,2.914765744624746,2
37.24,44.01,0.746124385896654,2
48.17,21.21,2.382966101081225,2
-43.69,44.49,1.598451082176589,2
1.03,-42.18,1.505115096347534,2
-46.3,29.28,2.4927761525578918,2
-9.25,41.0,0.9741032696480887,2
41.07,25.43,2.0174309986992185,2
-4.99,9.36,1.654506279864663,2
35.67,-6.93,1.4810892291569355,2
-8.3,-13.25,3.0323323033193477,2
41.84,-35.29,3.6878722035461617,2
34.04,35.08,2.122323011183714,2
-23.0,38.52,0.16477940508138755,2
-6.1,29.3,1.349815572152775,2
47.88,-4.81,0.8355068121566311,2
45.44,5.2,1.0647500040832147,2
42.52,31.78,0.17231336031468092,2
30.53,17.75,2.761808357156557,2
14.3,22.26,1.8967880624109137,2
37.77,3.52,0.07462293435199485,2
9.15,-41.57,2.682522685403936,2
12.12,-25.46,1.9751874434419359,2
40.51,-8.73,3.058923371690139,2
24.31,31.15,2.3358903014354997,2
-27.01,44.14,1.3719444833218493,2
9.57,-5.18,2.230630026171176,2
-5.88,4.45,3.9131707533195583,2
-15.71,-3.65,1.2635383958476887,2
-28.74,-36.76,2.354519682979962,2
-48.15,21.2,1.5490499745626418,2
-39.13,-17.99,3.1099675280857353,2
4.92,-38.43,1.7802038859498805,2
-27.48,-34.11,1.4264619184947311,2
34.82,-29.0,1.7706249781651315,2
-33.43,21.87,1.1957821476751926,2
-13.68,-42.79,2.1113270694233677,2
-11.96,-10.21,2.297772076786779,2
-44.12,-40.02,0.6708366896558411,2
-15.0,-26.91,3.2520377586244136,2
-24.0,36.55,1.5505973733322127,2
43.76,-13.68,2.3631586604073815,2
-41.56,30.52,2.9765252502566915,2
0.83,33.95,0.23091328733382044,2
-30.78,-30.57,1.3473920477603145,2
37.27,31.29,2.673319327315571,2
22.91,47.25,1.3110823466155654,2
10.38,3.34,1.5765721930894903,2
37.13,-21.28,2.6950280712423234,2
21.89,32.39,1.621326529187039,2
36.35,-4.22,1.7611069587674442,2
7.21,49.98,1.8956823696946619,2
21.63,-5.32,2.0959253041735995,2
-11.47,37.32,2.3854727147322716,2
-1.95,-43.59,3.1938200624341535,2
-26.13,9.89,0.9592501023003268,2
48.04,-28.42,1.6369539709165832,2
40.15,-38.33,1.5830292356792584,2
-45.05,0.72,3.3567206009353696,2
-31.99,31.05,3.2872020636107457,2
2.57,4.55,2.341508423226681,2
-10.45,44.36,2.6674614122145113,2
-14.01,-7.03,0.7820689944743409,2
15.22,-36.41,1.5860618370656179,2
-25.56,6.72,-0.025123078291595657,2
6.91,-21.62,2.162070091727031,2
45.03,37.73,0.8905437577686905,2
45.36,35.56,3.3520984537791323,2
40.34,19.14,0.9590118740162477,2
-37.38,45.16,3.9272162229192107,2
41.85,-6.34,3.3499075673577163,2
34.11,31.34,1.4547223712323656,2
-39.57,7.78,3.285230231221634,2
44.53,16.36,4.032833725528649,2
38.33,22.71,1.2188108373256905,2
21.93,31.39,2.4726118334645912,2
-39.23,1.69,1.0763864609626783,2
-16.53,22.83,1.2146536817039029,2
48.47,-48.06,1.637516780123241,2
10.65,47.28,2.0822601846330153,2
31.66,23.22,2.1362408224320943,2
-39.1,-10.13,2.346835624150529,2
40.37,-20.17,3.624465776970135,2
7.34,-37.61,1.8697187964459192,2
-3.8,-11.08,2.4045470662267596,2
-36.67,-44.77,1.482174650098758,2
-17.81,-2.68,1.180090836761968,2
24.93,-45.81,3.675467856390181,2
-22.61,-7.34,3.7903240694566787,2
40.79,-24.12,2.5665526621394466,2
26.99,-42.96,3.060044890311551,2
14.58,-8.13,2.092581137389894,2
4.72,-43.53,2.2428054190445477,2
20.01,8.35,0.3989413638408379,2
-36.45,30.27,1.8740313102296753,2
13.51,-6.87,1.5635652221557095,2
16.75,-12.17,1.5525644052207008,2
-9.4,27.22,2.6852795393522166,2
-1.7,-18.01,3.4200192875982625,2
12.34,-40.82,1.6596519008447852,2
-47.61,2.77,2.725506156128202,2
9.0,13.2,0.639766730727062,2
8.35,44.04,1.234566570607914,2
-38.42,15.46,1.5004844524997434,2
-25.91,20.62,2.8513703127332928,2
41.22,24.42,2.317650533452946,2
-26.35,20.75,1.5887434385448764,2
12.3,-14.59,2.0231000266997983,2
22.55,31.1,0.19011950950987044,2
0.36,11.06,2.0028925747065784,2
-35.98,40.56,1.944962749968502,2
-30.81,7.26,1.3363658850486404,2
-1.67,27.59,3.6966654896981512,2
48.69,10.86,1.1273970389960035,2
2.35,-28.81,1.8330992646896624,2
49.66,41.84,2.1123087107920897,2
-10.88,45.0,2.8056894667412244,2
-2.21,48.07,2.550785712708336,2
-23.71,-30.25,1.5102794388844691,2
36.58,20.51,2.8738502561737156,2
-17.59,45.83,3.6025629440646476,2
18.49,17.88,3.422052209959082,2
-3.56,-16.64,-0.004660925947742811,2
19.99,-40.67,3.448347062803559,2
-4.83,45.09,2.0041226712847355,2
6.82,-49.44,1.1533361383613228,2
-10.98,-9.68,3.69772587259045,2
20.92,-11.28,3.53941425070304,2
25.02,4.44,0.3231813156553911,2
-35.75,-42.43,2.5485862086970346,2
-4.45,18.21,2.8208719029537184,2
37.75,-29.72,0.8064872208946354,2
44.6,2.1,2.3305965859485953,2
-43.04,-2.72,1.9439283690924314,2
-12.93,21.22,0.4661408610089157,2
-10.52,22.72,0.26570109047373314,2
-36.08,-20.08,1.8071949764354127,2
10.35,-49.02,3.5719889003174465,2
10.92,-33.21,1.374155045598766,2
-47.16,13.78,4.0956114260935035,2
21.99,5.65,2.246854927304791,2
-0.3,1.04,1.4252814756810193,2
-24.98,-39.64,2.8536425329429065,2
40.75,41.04,1.1226529280390687,2
10.11,1.19,1.2922310066917824,2
38.46,20.25,1.5210138922112981,2
-19.04,-35.14,1.7195469061798323,2
-46.84,-25.04,0.15865084477959246,2
38.11,44.23,3.3835163312011654,2
14.72,-27.44,1.8213553501016344,2
-22.93,1.27,-0.08344422551840358,2
-46.71,-7.3,3.3597166338597173,2
45.23,-23.94,2.872328626194488,2
-35.78,-33.09,1.0784419380013832,2
17.07,-46.64,1.9876069373975198,2
48.13,6.03,1.5485008003444745,2
-4.12,38.35,1.3308878151979053,2
-46.61,34.92,3.6096811822945005,2
-33.46,-15.98,1.1307935311720483,2
0.34,18.91,2.897690105953303,2
10.88,-37.38,2.677406002779645,2
-37.36,-5.03,0.8249333051067853,2
25.3,5.89,1.1909284979686685,2
-39.47,11.42,2.689853096938229,2
12.09,-45.56,2.017610152456546,2
38.05,17.96,3.5024752700811206,2
9.81,14.7,1.6496950458415425,2
-33.77,-11.47,1.8686198674584098,2
12.52,35.02,1.1829844575872341,2
16.26,-37.22,0.5039617006587651,2
9.02,49.57,1.3765606393740306,2
33.18,21.93,2.443061070961549,2
37.3,32.61,3.3345687206387895,2
4.62,-11.23,1.428107893166247,2
-44.66,14.21,3.082807527246822,2
37.16,17.26,3.7087074933178106,2
-38.34,-20.65,1.7758746814587743,2
20.43,33.08,3.71518283510452,2
18.9,-37.73,2.64810748543949,2
-6.91,9.65,2.851641377920285,2
-10.28,45.88,0.6021596765070252,2
-21.93,20.56,1.5553661037663207,2
14.08,26.65,1.004057980825928,2
-16.34,4.46,3.3766682830585752,2
-14.0,-0.84,2.468785891479196,2
-40.86,-45.24,1.4457322891135793,2
-10.2,-40.54,2.160019731000133,2
28.63,18.89,1.0560342292434033,2
39.92,2.19,3.809566257423737,2
-7.04,26.31,2.5511909931725074,2
18.19,-46.37,1.0601053546662396,2
37.14,20.84,0.07708169975247414,2
-19.22,-21.6,2.1131797652979243,2
25.0,11.77,3.1640407654827114,2
11.77,22.75,2.82681508169384,2
-28.29,-20.23,3.5811543118169826,2
39.99,-13.85,3.6634236494115804,2
-2.95,1.29,0.6615979351638464,2
15.81,2.4,2.0872848895900566,2
44.79,42.6,3.959979321986194,2
-47.69,12.93,1.2259197044731929,2
37.95,19.32,3.1234594795157955,2
-23.52,23.72,0.4367258877692022,2
-21.85,-30.65,1.906716316027176,2
47.1,8.65,-0.09603981309589082,2
24.64,-26.96,0.8459588962253735,2
-33.99,15.56,1.9485767314507336,2
-10.63,-24.18,1.5525706066777456,2
24.83,24.22,1.736719260338415,2
45.54,7.17,1.5984681009932193,2
8.58,-5.5,0.17316741871306607,2
-49.0,33.35,3.593859097813108,2
32.99,4.29,1.3257203019148331,2
-30.34,-22.53,3.314239666959926,2
-4.79,-1.55,2.1024585105215543,2
28.72,-11.89,1.283796604859183,2
-1.74,14.96,1.190516421369808,2
18.94,-27.64,2.788409600349561,2
9.33,-19.47,1.4004719998128397,2
21.18,11.75,2.6564665898260813,2
46.51,-2.33,1.0246104064946633,2
32.74,30.67,3.0744211093116354,2
11.17,-11.58,0.19656176434768668,2
46.33,-6.55,2.227388711656252,2
15.93,-19.87,-0.010322734591802885,2
-21.11,2.72,2.0737288769450744,2
39.1,15.7,3.1200978664823076,2
-34.05,32.36,1.422930374109785,2
19.87,10.72,2.251461538656863,2
-11.13,-46.34,1.6604567584082095,2
-5.06,1.31,2.5878090464940886,2
11.91,-39.13,1.5408613613232482,2
17.99,-22.27,1.8044798763154777,2
-16.93,14.98,2.0247160489443243,2
15.29,16.92,3.3881768314965743,2
-36.17,22.13,1.7854802206679328,2
-12.23,-37.44,2.31638118922704,2
6.92,-22.1,2.857400972649333,2
-40.07,-46.27,2.999425119114555,2
5.0,-11.92,2.3785969659169623,2
27.1,10.8,2.7350118467193854,2
5.24,19.05,2.2464462199133726,2
-7.07,-34.9,1.554545247855892,2
7.45,-12.15,2.514478723539919,2
-38.48,26.45,2.0143639820287884,2
24.21,-48.85,1.9574786798601127,2
23.35,-44.47,0.8256518815762486,2
3.49,12.04,2.3748226114482436,2
-13.78,42.88,0.7625157926648414,2
-30.7,-40.56,1.8712285251225769,2
36.46,44.38,2.105448503793543,2
-29.12,-15.6,1.8390329273114132,2
17.49,-38.39,3.023936060579156,2
-35.09,-25.08,3.5479390249746245,2
-37.34,-12.0,2.432113612913915,2
29.58,47.12,3.4378897849612198,2
-23.2,20.41,0.9959761106468528,2
37.7,-24.14,0.842834733746523,2
-37.17,-24.11,3.54622929362421,2
-1.11,2.04,2.8651688990186694,2
-42.94,-0.14,1.7244618563010876,2
-27.45,-43.67,0.5606429324227911,2
-35.6,-42.71,0.8266871495539703,2
38.8,-28.51,2.357087167356632,2
47.39,-36.79,0.5426304111322922,2
-14.88,-20.11,1.336583412107771,2
-17.25,28.61,2.629897254187864,2
-38.5,-23.14,1.6237561227421964,2
-7.38,39.15,1.673656188991332,2
-21.25,-22.38,3.056882702997433,2
33.98,20.87,2.379490085111802,2
0.55,-9.46,1.9573031341334783,2
-28.23,-26.22,0.5980799633255707,2
-13.91,-34.09,1.3046764989752107,2
-38.94,35.36,2.4246554745679316,2
36.18,45.72,2.0697569840057715,2
44.89,47.82,3.7519805480021358,2
41.95,14.29,1.5469058648725853,2
-49.61,-48.4,-0.0876091943795152,2
25.03,-46.29,1.4078671834728658,2
-8.7,2.89,3.9947774332176857,2
-48.03,-26.93,1.1962303289332012,2
41.25,14.75,2.4537221629402146,2
-19.3,10.29,1.9145761973508595,2
-45.12,15.43,3.6498465142975167,2
-9.65,45.9,2.0377256059213296,2
-46.57,48.95,2.9135841906166258,2
14.5,-29.35,1.999838301290619,2
-41.52,-45.0,1.5659435197540765,2
-30.04,-24.8,1.1388849919853126,2
18.09,-15.73,-0.04914795755206258,2
30.81,40.07,3.4882176693002753,2
8.4,44.45,0.9971507877709092,2
41.9,35.59,0.1689592155003623,2
-1.2,7.8,3.0597821060935546,2
36.24,-13.12,2.024314487717402,2
-8.41,39.22,1.0152845213486676,2
-30.2,32.9,1.1692191523801863,2
-0.29,6.16,1.3977776686525065,2
25.99,19.09,1.7709610420203774,2
-15.86,-9.51,3.0249498752291597,2
42.78,-46.99,1.5678896668435824,2
38.29,-5.35,1.4486619719011267,2
29.31,-1.6,2.824970255206016,2
48.72,38.41,1.1476637967786982,2
1.84,17.46,1.8446347732659465,2
-40.49,31.12,0.5804338508318467,2
10.12,-14.15,0.94347303513143,2
17.64,-4.31,1.7070568533333976,2
8.57,-35.65,0.3499226803395168,2
-26.69,-4.72,2.18873459978575,2
45.95,46.38,1.9498031325453575,2
-44.7,-13.72,0.30629666318578996,2
-1.16,30.68,3.254832972072996,2
26.23,17.42,1.5537201403619703,2
-18.19,18.75,1.930607045395226,2
35.21,14.9,1.868806739419741,2
29.14,-2.41,1.9786022171865254,2
45.56,-47.18,2.798483873315082,2
-10.24,-30.72,3.2242566216420885,2
33.1,8.45,2.732183467757366,2
-15.5,-38.6,2.562989854569829,2
-48.86,-7.97,0.7927668475531302,2
-7.35,-3.88,1.741571557343741,2
9.56,35.15,2.130042988008118,2
8.33,-41.54,2.523888883316466,2
42.25,10.95,3.8445048531308315,2
13.44,9.54,3.499802715421594,2
13.78,21.97,1.8196400079980917,2
26.02,14.79,0.7241640547039392,2
-39.05,28.8,2.8811490587170447,2
-7.99,35.37,1.143905928290382,2
9.83,13.54,1.6742676259171783,2
45.92,48.36,1.9891599525308516,2
-33.8,16.77,1.9507726832602552,2
14.96,36.89,3.1494664724821106,2
-24.66,-34.47,2.1065038772580755,2
-31.87,-42.57,2.9334681277866634,2
22.79,29.02,1.83234499037775,2
12.66,-24.6,1.0261623785489222,2
46.54,-32.42,0.6058895952952357,2
-26.36,-41.21,1.9025049285924711,2
-12.74,-22.88,2.616371988239218,2
6.04,-15.02,3.882773049225806,2
-33.23,-10.75,1.8422710652373735,2
-9.41,-36.91,2.6232304599405176,2
41.62,-15.42,3.2827300391850303,2
-47.95,18.31,2.934252646482232,2
42.96,-45.78,0.8854281197086686,2
18.92,35.87,3.0150398750989913,2
0.66,-14.75,0.4123460483559658,2
20.18,-21.8,0.1273951500156909,2
-25.5,18.86,0.20799310512123448,2
47.24,-2.63,3.663686904384456,2
-38.01,5.29,2.0090459055531777,2
-4.56,-19.23,1.2703259537933933,2
-17.4,47.83,2.9932250861090535,2
0.48,10.3,0.8742207565658429,2
-40.01,36.59,3.8700016849890764,2
-0.79,-9.71,3.102635296419853,2
-33.63,4.07,2.3158282340485665,2
-35.04,-26.78,2.25350824270932,2
-21.89,-35.36,1.7789780540422486,2
30.17,18.93,4.070687084706302,2
-29.54,-41.18,2.176860042146903,2
-16.99,28.07,1.9607329571500904,2
37.72,-15.85,1.6479907438566759,2
-13.02,27.16,3.274700666774637,2
-20.43,-16.72,3.8304568061160422,2
-33.71,17.28,1.681964733143907,2
38.47,-3.24,2.4990884826449924,2
-37.77,-4.65,2.0326115724597416,2
6.83,31.32,1.3571574688767067,2
10.82,5.58,2.606745941996029,2
-15.28,31.22,1.389712811289661,2
-42.0,-33.13,2.9027767168116974,2
-23.99,38.64,2.052356062176615,2
43.34,-29.97,1.9858196622805728,2
-39.87,-19.36,2.6970565634051837,2
-31.78,-46.58,2.554413008552227,2
-22.01,31.03,2.5594042065226006,2
37.08,-29.24,0.5448239278241633,2
-32.94,4.63,1.6569896583405679,2
12.59,-28.04,1.8750015227489434,2
-38.54,-48.39,2.337502208834657,2
-32.49,12.88,0.24810783002451342,2
-30.53,-38.09,0.38245570303694,2
49.5,-48.31,3.232616763218153,2
27.26,25.27,0.6110524406149802,2
42.26,-46.36,1.2453963642588874,2
44.37,34.16,2.3560661172018955,2
6.98,-28.66,2.2163825859662816,2
13.66,16.66,3.8550551637782595,2
32.4,39.49,0.3242911140286451,2
-42.78,-32.2,1.7141070886019532,2
-27.02,24.3,1.0805625407079051,2
43.9,-19.32,1.3022604989956013,2
-14.4,-13.74,2.2458702188119135,2
-47.25,-39.55,2.8004975726737835,2
-39.91,20.1,0.7633679588533209,2
34.53,6.88,2.198365386219426,2
3.3,43.44,2.0501699381223166,2
-40.36,34.27,0.3831930185904675,2
-42.25,-29.34,1.8402072423355034,2
-34.11,4.39,2.424887962592699,2
4.22,40.37,3.467839085829822,2
18.51,-16.09,3.5176864758425195,2
-28.99,-20.42,1.9851212443019006,2
-47.47,27.2,3.6813193983915076,2
37.38,37.29,3.0983901703263896,2
-44.38,-38.72,0.508727341570195,2
-44.34,6.32,3.1654399188644664,2
-49.84,5.06,3.5137600751716223,2
15.74,-45.04,1.9962907794785696,2
-22.65,-35.77,1.5057304134206675,2
-43.59,27.34,1.8452369386204857,2
31.59,-23.5,1.7312157742748366,2
33.34,-16.59,2.891197825527743,2
-24.14,5.7,1.9450022012972594,2
-48.39,-34.74,2.0629608485343223,2
-40.22,19.27,3.7762495445841546,2
-30.22,30.42,0.01720375578773181,2
-38.06,-28.02,2.430286044717863,2
29.76,43.25,3.6931278153808833,2
-44.02,-46.94,2.301738287572946,2
-5.12,-17.29,2.7490388090380273,2
-27.54,34.08,0.8840284943202001,2
-34.18,-28.0,1.5691225163295623,2
-49.63,-27.53,3.934705335646557,2
24.15,-31.4,2.0434083622490045,2
25.98,-26.23,0.7415851237217819,2
-16.73,-6.21,1.802488829861677,2
23.46,-6.51,2.9482833829359802,2
46.47,-44.38,2.2570823506343434,2
40.41,45.29,3.0293725143094017,2
-5.73,43.24,0.19565082285210234,2
-23.29,49.16,2.8577354527173124,2
0.64,-29.15,3.516766094413148,2
-39.59,12.26,3.409413371221655,2
-2.71,-36.98,2.339968328247235,2
-22.58,-47.83,3.4889527608122055,2
-34.93,-7.27,0.8957783578289038,2
39.68,-23.99,3.7673054308539755,2
-23.7,16.33,3.1750994787033724,2
43.07,6.02,1.1459063205815732,2
33.49,-40.1,1.130931482948578,2
-34.77,-16.34,0.03667030629157675,2
48.96,21.9,1.1627482332721977,2
-16.26,-27.75,1.6822308907550614,2
-41.13,4.22,2.1130836005858393,2
22.57,14.11,3.836638338722447,2
-22.28,7.96,3.151642988802715,2
22.42,-23.46,0.6482829906735077,2
11.97,48.6,1.9007270224224542,2
31.33,30.99,2.120015363635647,2
-17.01,-15.32,1.7984203822146423,2
0.62,5.1,0.5461272025769062,2
39.53,19.3,0.48633415235296074,2
-31.34,5.15,2.202630151651206,2
12.73,13.11,0.5178871816428745,2
6.19,-9.73,1.0765808102119991,2
-14.3,-6.57,1.9910269234361866,2
2.43,-8.68,1.9645028105885673,2
-2.69,2.73,2.036859369139613,2
-49.06,33.84,2.328359186400651,2
14.35,-2.21,1.616327863731835,2
-37.44,48.14,0.19187235401676883,2
-12.54,-32.99,3.1289513761120062,2
4.45,-9.8,1.779623690050391,2
34.84,-16.0,0.049978570746985085,2
-11.31,20.91,0.6608400813852708,2
7.07,-22.42,1.5227915047362883,2
